Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
2004,10,23,11:55:16,37.175,138.729,10,4.2,"near the west coast of Honshu, Japan",1098532516
2004,10,23,11:20:44,37.308,138.894,10,4.2,"near the west coast of Honshu, Japan",1098530444
2004,10,23,11:16:55,37.224,138.704,10,4.3,"near the west coast of Honshu, Japan",1098530215
2004,10,23,11:02:39,37.201,138.84,10,4.2,"near the west coast of Honshu, Japan",1098529359
2004,10,23,10:55:19,37.311,138.796,10,3.9,"near the west coast of Honshu, Japan",1098528919
2004,10,23,10:45:57,37.305,138.655,10,5.7,"near the west coast of Honshu, Japan",1098528357
2004,10,23,10:36:45,37.225,138.64,10,5.7,"near the west coast of Honshu, Japan",1098527805
2004,10,23,10:07:32,37.111,138.852,10,4.3,"near the west coast of Honshu, Japan",1098526052
2004,10,23,10:03:50,37.172,138.947,10,4.2,"near the west coast of Honshu, Japan",1098525830
2004,10,23,09:57:26,37.193,138.745,10,5.6,"near the west coast of Honshu, Japan",1098525446
2004,10,23,09:57:04,37.222,138.733,10,4.6,"near the west coast of Honshu, Japan",1098525424
2004,10,23,09:54:35,37.357,138.808,10,4.8,"near the west coast of Honshu, Japan",1098525275
2004,10,23,09:53:52,37.322,138.715,10,4.5,"near the west coast of Honshu, Japan",1098525232
2004,10,23,09:51:01,37.187,138.928,10,4.5,"near the west coast of Honshu, Japan",1098525061
2004,10,23,09:47:01,37.175,138.942,10,4.5,"near the west coast of Honshu, Japan",1098524821
2004,10,23,09:34:04,37.318,138.808,10,6.3,"near the west coast of Honshu, Japan",1098524044
2004,10,23,09:28:48,37.217,138.709,10,4.5,"near the west coast of Honshu, Japan",1098523728
2004,10,23,09:24:58,37.218,138.535,10,4.7,"near the west coast of Honshu, Japan",1098523498
2004,10,23,09:11:57,37.239,138.608,18,5.8,"near the west coast of Honshu, Japan",1098522717
2004,10,23,09:07:31,37.285,138.772,10,5.4,"near the west coast of Honshu, Japan",1098522451
2004,10,23,09:03:12,37.318,138.816,10.5,6.1,"near the west coast of Honshu, Japan",1098522192
2004,10,23,08:59:37,37.268,138.866,10,5.7,"near the west coast of Honshu, Japan",1098521977
2004,10,23,08:56:00,37.226,138.779,16,6.6,"near the west coast of Honshu, Japan",1098521760
2004,10,22,13:44:17,25.042,128.06,42.9,4.8,"Ryukyu Islands, Japan",1098452657
2004,10,22,12:50:37,28.893,139.411,423.7,4.4,"Bonin Islands, Japan region",1098449437
2004,10,22,09:05:38,42.629,140.35,151.7,4.2,"Hokkaido, Japan region",1098435938
2004,10,21,19:38:46,36.322,137.662,220.4,4.8,"eastern Honshu, Japan",1098387526
2004,10,21,10:09:20,28.697,129.382,94.5,4.8,"Ryukyu Islands, Japan",1098353360
2004,10,21,07:42:15,25.531,141.052,35,4.5,"Volcano Islands, Japan region",1098344535
2004,10,20,22:10:55,42.531,138.289,229.3,3.9,"eastern Sea of Japan",1098310255
2004,10,20,09:27:13,48.338,155.005,30.2,4.1,"Kuril Islands",1098264433
2004,10,20,08:15:22,40.904,142.633,28.9,4.2,"near the east coast of Honshu, Japan",1098260122
2004,10,20,07:35:43,28.03,127.898,10,4.3,"northwest of the Ryukyu Islands, Japan",1098257743
2004,10,20,02:59:20,32.324,140.822,10,4.4,"Izu Islands, Japan region",1098241160
2004,10,20,02:16:08,41.355,141.361,10,4.2,"Hokkaido, Japan region",1098238568
2004,10,20,00:26:54,46.113,145.109,305,4,"Sea of Okhotsk",1098232014
2004,10,20,00:04:36,45.144,147.402,145.2,4.4,"Kuril Islands",1098230676
2004,10,19,17:45:15,28.227,127.935,140,4.2,"northwest of the Ryukyu Islands, Japan",1098207915
2004,10,19,08:14:13,31.918,140.7,80.2,4.4,"Izu Islands, Japan region",1098173653
2004,10,19,00:46:39,30.575,138.469,408.7,5.1,"Izu Islands, Japan region",1098146799
2004,10,19,00:25:13,49.039,152.942,173.2,4.5,"northwest of the Kuril Islands",1098145513
2004,10,18,14:54:07,34.57,136.117,367.8,3.7,"western Honshu, Japan",1098111247
2004,10,18,01:47:31,41.715,143.582,45,4.3,"Hokkaido, Japan region",1098064051
2004,10,17,12:01:01,27.855,141.119,10,4.6,"Bonin Islands, Japan region",1098014461
2004,10,17,11:47:04,43.775,147.437,40.3,4.2,"Kuril Islands",1098013624
2004,10,17,00:11:51,42.532,143.17,93.1,4.4,"Hokkaido, Japan region",1097971911
2004,10,16,23:38:46,28.666,143.073,25.8,4.9,"Bonin Islands, Japan region",1097969926
2004,10,16,22:05:42,33.141,137.315,20,4.4,"near the south coast of Honshu, Japan",1097964342
2004,10,16,18:54:43,36.237,141.305,47,5.8,"near the east coast of Honshu, Japan",1097952883
2004,10,16,17:19:19,36.189,141.343,33.6,5.4,"near the east coast of Honshu, Japan",1097947159
2004,10,16,16:38:34,30.075,139.137,269.3,3.8,"Izu Islands, Japan region",1097944714
2004,10,16,10:41:07,30.163,131.111,40.4,4.4,"Kyushu, Japan",1097923267
2004,10,16,04:41:30,34.129,135.182,10,3.7,"near the south coast of western Honshu, Japan",1097901690
2004,10,16,02:58:54,37.106,140.994,99.1,3.9,"eastern Honshu, Japan",1097895534
2004,10,16,02:20:26,46.215,152.283,60,3.9,"Kuril Islands",1097893226
2004,10,15,22:45:08,40.282,140.808,50.8,4.4,"eastern Honshu, Japan",1097880308
2004,10,15,12:24:59,27.289,141.446,98,4.4,"Bonin Islands, Japan region",1097843099
2004,10,14,22:46:45,46.682,149.746,35,4.5,"Kuril Islands",1097794005
2004,10,14,22:14:34,33.011,139.072,10,4,"Izu Islands, Japan region",1097792074
2004,10,14,10:58:04,33.121,137.043,406.3,4,"near the south coast of Honshu, Japan",1097751484
2004,10,14,01:00:23,52.111,152.688,444,4.3,"northwest of the Kuril Islands",1097715623
2004,10,13,19:22:48,24.987,141.016,175.1,5.2,"Volcano Islands, Japan region",1097695368
2004,10,13,13:05:11,46.613,152.641,47.9,4.8,"Kuril Islands",1097672711
2004,10,13,09:07:02,34.274,136.973,334.3,3.9,"western Honshu, Japan",1097658422
2004,10,13,03:56:46,40.068,141.973,10,4.3,"near the east coast of Honshu, Japan",1097639806
2004,10,13,02:41:26,50.081,155.765,80.4,4.3,"Kuril Islands",1097635286
2004,10,12,16:28:37,35.547,138.502,114.7,4.3,"eastern Honshu, Japan",1097598517
2004,10,12,15:59:40,31.745,141.748,38.9,4.4,"Izu Islands, Japan region",1097596780
2004,10,12,15:20:53,33.013,137.279,10,4.3,"near the south coast of Honshu, Japan",1097594453
2004,10,12,11:08:00,33.156,137.451,51.8,4.4,"near the south coast of Honshu, Japan",1097579280
2004,10,11,22:52:14,47.588,153.655,15,4.6,"Kuril Islands",1097535134
2004,10,11,13:15:23,28.415,127.57,28.9,4.1,"northwest of the Ryukyu Islands, Japan",1097500523
2004,10,11,05:09:36,31.168,135.404,502.2,5.3,"southeast of Shikoku, Japan",1097471376
2004,10,11,01:39:26,36.219,140.466,72.4,4.3,"near the east coast of Honshu, Japan",1097458766
2004,10,10,20:27:12,36.577,140.936,52.5,4.3,"near the east coast of Honshu, Japan",1097440032
2004,10,10,10:54:00,32.999,136.926,10,4.4,"southeast of Shikoku, Japan",1097405640
2004,10,09,05:44:30,42.349,141.503,105.9,4.3,"Hokkaido, Japan region",1097300670
2004,10,09,02:40:09,32.083,141.678,41.1,4.5,"Izu Islands, Japan region",1097289609
2004,10,09,02:33:00,22.065,142.758,264.8,4.6,"Volcano Islands, Japan region",1097289180
2004,10,08,23:33:17,28.367,142.552,35,4.6,"Bonin Islands, Japan region",1097278397
2004,10,07,19:26:43,42.411,143.037,48.4,5.2,"Hokkaido, Japan region",1097177203
2004,10,07,16:53:01,44.239,141.958,213.9,3.6,"Hokkaido, Japan region",1097167981
2004,10,07,13:01:35,36.194,140.608,53.3,4.4,"near the east coast of Honshu, Japan",1097154095
2004,10,06,14:40:39,35.95,139.919,64,5.8,"near the south coast of Honshu, Japan",1097073639
2004,10,06,11:38:14,27.923,127.983,51.5,4.3,"Ryukyu Islands, Japan",1097062694
2004,10,06,11:34:00,27.972,128.014,37.1,5.1,"Ryukyu Islands, Japan",1097062440
2004,10,05,19:45:27,33.096,141.605,39.5,4.2,"off the east coast of Honshu, Japan",1097005527
2004,10,05,19:02:36,32.891,136.452,431,4.2,"southeast of Shikoku, Japan",1097002956
2004,10,05,07:55:13,45.278,150.657,129.6,4.1,"Kuril Islands",1096962913
2004,10,05,04:12:22,30.067,137.105,506.1,3.9,"Izu Islands, Japan region",1096949542
2004,10,05,00:24:32,29.759,138.861,409.1,4.1,"Izu Islands, Japan region",1096935872
2004,10,05,00:04:40,43.812,151.233,42.8,4.5,"east of the Kuril Islands",1096934680
2004,10,04,23:33:51,35.857,136.361,10,4.4,"western Honshu, Japan",1096932831
2004,10,04,15:25:52,37.287,141.572,60.8,4.2,"near the east coast of Honshu, Japan",1096903552
2004,10,04,15:13:31,47.588,154.156,39.5,4.2,"Kuril Islands",1096902811
2004,10,04,13:09:13,47.995,148.245,334,3.6,"northwest of the Kuril Islands",1096895353
2004,10,04,11:04:58,28.232,141.877,39.6,4.3,"Bonin Islands, Japan region",1096887898
2004,10,04,08:06:21,27.888,127.835,11.3,4.6,"Ryukyu Islands, Japan",1096877181
2004,10,04,01:40:07,28.13,128.461,16.7,4.6,"Ryukyu Islands, Japan",1096854007
2004,10,03,23:41:23,42.002,142.44,65.6,4.4,"Hokkaido, Japan region",1096846883
2004,10,03,18:15:45,40.877,142.89,71.9,4.2,"near the east coast of Honshu, Japan",1096827345
2004,10,03,13:21:52,28.093,128.226,15,4.3,"Ryukyu Islands, Japan",1096809712
2004,10,02,23:00:20,33.433,136.77,6.1,4.4,"near the south coast of western Honshu, Japan",1096758020
2004,10,02,19:57:37,27.845,128.188,42,4.5,"Ryukyu Islands, Japan",1096747057
2004,10,02,19:06:11,27.975,128.159,46.1,4.1,"Ryukyu Islands, Japan",1096743971
2004,10,02,18:57:45,27.879,127.623,15,4,"Ryukyu Islands, Japan",1096743465
2004,10,02,18:14:01,28.07,128.081,58.9,5.1,"Ryukyu Islands, Japan",1096740841
2004,10,02,17:51:06,27.837,127.897,15,4.2,"Ryukyu Islands, Japan",1096739466
2004,10,02,17:08:12,27.727,127.767,15,4.1,"Ryukyu Islands, Japan",1096736892
2004,10,02,15:55:24,27.91,127.734,34.5,4.8,"Ryukyu Islands, Japan",1096732524
2004,10,02,15:45:40,27.879,127.99,15,4.4,"Ryukyu Islands, Japan",1096731940
2004,10,02,15:22:11,27.934,127.906,40.5,5,"Ryukyu Islands, Japan",1096730531
2004,10,01,19:45:03,27.815,127.69,12.1,4.2,"Ryukyu Islands, Japan",1096659903
2004,10,01,18:15:50,28.092,128.655,15,4.2,"Ryukyu Islands, Japan",1096654550
2004,10,01,09:30:49,27.561,139.609,537,3.9,"Bonin Islands, Japan region",1096623049
2004,10,01,08:46:46,40.101,142.876,39.8,4.1,"near the east coast of Honshu, Japan",1096620406
2004,10,01,07:13:53,45.473,151.016,95.3,4.6,"Kuril Islands",1096614833
2004,10,01,00:59:33,37.332,140.968,73.1,4.1,"eastern Honshu, Japan",1096592373
2004,09,30,21:40:12,33.028,137.208,14.8,4.4,"near the south coast of Honshu, Japan",1096580412
2004,09,29,19:36:12,28.315,142.625,21.8,4.3,"Bonin Islands, Japan region",1096486572
2004,09,28,21:29:34,31.727,140.075,15,4.3,"Izu Islands, Japan region",1096406974
2004,09,28,15:09:19,32.416,141.243,44.1,4.9,"Izu Islands, Japan region",1096384159
2004,09,28,13:02:30,31.814,141.655,26.2,4.5,"Izu Islands, Japan region",1096376550
2004,09,28,11:12:30,32.364,141.319,44.6,4.3,"Izu Islands, Japan region",1096369950
2004,09,28,11:00:06,32.402,141.326,42.2,4.4,"Izu Islands, Japan region",1096369206
2004,09,28,10:43:43,32.41,141.312,47,5.2,"Izu Islands, Japan region",1096368223
2004,09,28,10:41:50,32.426,141.202,43.6,5.3,"Izu Islands, Japan region",1096368110
2004,09,28,09:24:30,33.283,137.844,318.5,4.7,"near the south coast of Honshu, Japan",1096363470
2004,09,28,05:33:57,32.382,141.324,46.9,4.3,"Izu Islands, Japan region",1096349637
2004,09,27,12:20:29,49.453,155.19,80.8,4.3,"Kuril Islands",1096287629
2004,09,27,00:59:09,32.158,142.234,10,4.1,"Izu Islands, Japan region",1096246749
2004,09,26,21:38:12,32.317,142.122,52.7,4.2,"Izu Islands, Japan region",1096234692
2004,09,26,10:34:08,36.653,141.429,65.6,4.2,"near the east coast of Honshu, Japan",1096194848
2004,09,26,09:32:28,38.049,134.49,404.1,4.1,"Sea of Japan",1096191148
2004,09,26,00:45:24,49.86,155.74,84.7,4.3,"Kuril Islands",1096159524
2004,09,25,20:54:52,40.817,142.537,60,4.1,"near the east coast of Honshu, Japan",1096145692
2004,09,25,01:15:23,24.037,142.044,55.6,4.6,"Volcano Islands, Japan region",1096074923
2004,09,25,00:07:38,49.427,155.875,43.4,4.5,"Kuril Islands",1096070858
2004,09,24,21:43:59,34.491,138.087,257.9,3.9,"near the south coast of Honshu, Japan",1096062239
2004,09,24,18:57:31,40.637,143.819,33,4.4,"off the east coast of Honshu, Japan",1096052251
2004,09,24,11:44:19,39.373,141.937,94.7,4.6,"eastern Honshu, Japan",1096026259
2004,09,24,07:05:28,32.382,141.428,48,4.6,"Izu Islands, Japan region",1096009528
2004,09,23,16:33:14,26.413,128.797,17,4.1,"Ryukyu Islands, Japan",1095957194
2004,09,23,13:23:19,33.03,137.067,23,4.3,"near the south coast of Honshu, Japan",1095945799
2004,09,23,13:03:07,40.275,138.996,39.9,4.2,"eastern Sea of Japan",1095944587
2004,09,23,12:14:57,44.627,148.465,63.9,4.5,"Kuril Islands",1095941697
2004,09,23,11:04:55,28.529,142.158,30.4,4.4,"Bonin Islands, Japan region",1095937495
2004,09,23,09:42:46,32.203,141.873,35,3.8,"Izu Islands, Japan region",1095932566
2004,09,23,01:55:23,25.075,127.147,20.8,5.3,"Ryukyu Islands, Japan",1095904523
2004,09,23,01:05:44,25.077,127.205,41.3,4.5,"Ryukyu Islands, Japan",1095901544
2004,09,23,00:08:45,46.985,153.011,61.6,3.9,"Kuril Islands",1095898125
2004,09,22,11:03:53,41.34,141.367,131.9,4.9,"Hokkaido, Japan region",1095851033
2004,09,22,05:47:05,42.17,144.565,43.3,4.3,"Hokkaido, Japan region",1095832025
2004,09,22,01:01:48,31.796,141.548,45,4.2,"Izu Islands, Japan region",1095814908
2004,09,21,12:07:48,40.809,143.039,58.4,4.2,"off the east coast of Honshu, Japan",1095768468
2004,09,21,10:25:55,35.967,141.084,42.2,3.9,"near the east coast of Honshu, Japan",1095762355
2004,09,21,01:13:17,34.18,132.792,41.7,4.2,"western Honshu, Japan",1095729197
2004,09,20,16:59:28,44.786,151.715,45,4.3,"east of the Kuril Islands",1095699568
2004,09,19,18:59:46,29.664,129.073,201.5,4.1,"Ryukyu Islands, Japan",1095620386
2004,09,19,13:29:12,23.366,142.143,59.5,4.3,"Volcano Islands, Japan region",1095600552
2004,09,19,09:35:20,30.683,132.645,30,4.3,"southeast of Shikoku, Japan",1095586520
2004,09,19,00:08:22,49.929,155.748,51.5,4,"Kuril Islands",1095552502
2004,09,18,22:09:37,48.303,154.416,41.1,4.8,"Kuril Islands",1095545377
2004,09,18,21:15:10,49.262,154.883,88.9,4.3,"Kuril Islands",1095542110
2004,09,18,20:46:45,40.82,143.041,45.3,4.8,"off the east coast of Honshu, Japan",1095540405
2004,09,18,20:39:23,43.975,151.63,40,4.5,"east of the Kuril Islands",1095539963
2004,09,18,10:08:01,47.749,152.76,108.1,4.5,"Kuril Islands",1095502081
2004,09,18,05:17:30,43.711,143.198,219.3,3.6,"Hokkaido, Japan region",1095484650
2004,09,17,07:28:50,25.88,140.9,142.9,4.2,"Volcano Islands, Japan region",1095406130
2004,09,17,04:42:31,43.954,147.149,87.2,4.1,"Kuril Islands",1095396151
2004,09,16,20:09:46,29.807,129.364,179.6,4.5,"Ryukyu Islands, Japan",1095365386
2004,09,16,18:56:28,32.905,136.747,15,4.4,"southeast of Shikoku, Japan",1095360988
2004,09,16,17:14:37,45.137,131.727,10,3.9,"eastern Russia-northeastern China border region",1095354877
2004,09,16,16:06:32,31.083,140.538,75.2,4.3,"Izu Islands, Japan region",1095350792
2004,09,16,12:13:16,25.585,140.982,176.7,4.1,"Volcano Islands, Japan region",1095336796
2004,09,16,02:45:13,34.283,139.215,175.7,4.1,"near the south coast of Honshu, Japan",1095302713
2004,09,16,00:16:08,40.961,141.475,105.2,4.2,"near the east coast of Honshu, Japan",1095293768
2004,09,15,23:25:42,44.808,147.12,112.5,4.4,"Kuril Islands",1095290742
2004,09,15,20:00:03,43.985,151.547,42.7,5.1,"east of the Kuril Islands",1095278403
2004,09,15,15:36:15,33.158,140.767,62.3,4.4,"Izu Islands, Japan region",1095262575
2004,09,15,08:04:12,43.973,151.565,10,4.3,"east of the Kuril Islands",1095235452
2004,09,15,07:23:12,44.307,151.68,45,4.3,"east of the Kuril Islands",1095232992
2004,09,15,06:28:05,44.051,151.488,16,4.8,"east of the Kuril Islands",1095229685
2004,09,15,02:37:28,47.346,139.228,460.3,4.1,"Primor'ye, Russia",1095215848
2004,09,14,23:54:57,46.598,153.144,30,4.5,"Kuril Islands",1095206097
2004,09,14,17:09:50,44.434,147.957,79.4,4,"Kuril Islands",1095181790
2004,09,14,11:55:28,47.469,152.229,149.1,4.3,"Kuril Islands",1095162928
2004,09,14,07:41:55,27.992,127.99,122.2,4.6,"Ryukyu Islands, Japan",1095147715
2004,09,13,06:33:46,44.157,151.53,10,4.1,"east of the Kuril Islands",1095057226
2004,09,13,03:00:12,43.998,151.408,8,6.1,"east of the Kuril Islands",1095044412
2004,09,12,03:26:49,33.455,136.921,10,4.3,"near the south coast of western Honshu, Japan",1094959609
2004,09,12,00:52:53,33.418,136.847,10,4.3,"near the south coast of western Honshu, Japan",1094950373
2004,09,11,18:34:16,44.815,150.037,46.5,4.3,"east of the Kuril Islands",1094927656
2004,09,11,09:05:58,32.907,136.831,15,4,"southeast of Shikoku, Japan",1094893558
2004,09,11,05:04:46,33.718,142.067,40,4.5,"off the east coast of Honshu, Japan",1094879086
2004,09,10,09:14:00,33.093,137.147,10,4.1,"near the south coast of Honshu, Japan",1094807640
2004,09,10,04:22:10,42.392,142.954,51.8,5,"Hokkaido, Japan region",1094790130
2004,09,10,02:10:36,33.816,136.847,10,4.4,"near the south coast of western Honshu, Japan",1094782236
2004,09,10,02:05:57,33.059,136.497,10,5.6,"near the south coast of western Honshu, Japan",1094781957
2004,09,09,14:36:54,42.076,142.221,51.3,4.8,"Hokkaido, Japan region",1094740614
2004,09,08,23:05:16,24.944,128.126,10,3.6,"southeast of the Ryukyu Islands, Japan",1094684716
2004,09,08,21:06:33,26.387,140.702,372.2,4.1,"Bonin Islands, Japan region",1094677593
2004,09,08,18:50:49,33.551,136.745,18.2,4.3,"near the south coast of western Honshu, Japan",1094669449
2004,09,08,18:27:02,44.382,149.489,46,4.5,"Kuril Islands",1094668022
2004,09,08,16:03:53,33.045,136.942,10,4.3,"near the south coast of western Honshu, Japan",1094659433
2004,09,08,15:53:43,33.147,138.153,10,3.8,"Izu Islands, Japan region",1094658823
2004,09,08,15:28:59,33.041,137.443,13.4,4.2,"near the south coast of Honshu, Japan",1094657339
2004,09,08,15:13:48,33.205,136.957,25,4.5,"near the south coast of western Honshu, Japan",1094656428
2004,09,08,15:07:51,33.064,137.138,20,4.6,"near the south coast of Honshu, Japan",1094656071
2004,09,08,14:58:25,33.14,137.2,21.2,6.1,"near the south coast of Honshu, Japan",1094655505
2004,09,08,14:40:10,32.947,137.253,23.9,5.4,"Izu Islands, Japan region",1094654410
2004,09,08,14:18:55,33.114,136.675,25,4.4,"near the south coast of western Honshu, Japan",1094653135
2004,09,08,12:28:35,52.531,157.31,141.9,4.4,"Kamchatka Peninsula, Russia",1094646515
2004,09,07,23:34:36,33.721,142.161,46.7,4.2,"off the east coast of Honshu, Japan",1094600076
2004,09,07,21:02:11,33.541,137.098,10,4.3,"near the south coast of Honshu, Japan",1094590931
2004,09,07,18:36:20,33.237,137.092,10,5.6,"near the south coast of Honshu, Japan",1094582180
2004,09,07,17:20:31,32.92,136.85,10,4.3,"southeast of Shikoku, Japan",1094577631
2004,09,07,12:40:56,37.321,138.968,8.6,4.6,"near the west coast of Honshu, Japan",1094560856
2004,09,07,11:56:33,33.368,136.994,10,4.2,"near the south coast of western Honshu, Japan",1094558193
2004,09,07,10:58:52,33.296,137.398,10,4.6,"near the south coast of Honshu, Japan",1094554732
2004,09,07,08:53:22,33.58,136.733,10,4.2,"near the south coast of western Honshu, Japan",1094547202
2004,09,07,06:51:53,33.317,137.187,10,4.4,"near the south coast of Honshu, Japan",1094539913
2004,09,07,06:17:49,33.785,137.283,10,4.3,"near the south coast of Honshu, Japan",1094537869
2004,09,07,06:10:02,33.166,137.16,10,5.1,"near the south coast of Honshu, Japan",1094537402
2004,09,07,05:10:21,33.704,136.331,10,4.2,"near the south coast of western Honshu, Japan",1094533821
2004,09,07,04:30:13,32.973,137.61,10,4.4,"Izu Islands, Japan region",1094531413
2004,09,07,03:10:35,33.301,136.943,10,4.4,"near the south coast of western Honshu, Japan",1094526635
2004,09,07,01:37:09,33.203,137.055,10,4.3,"near the south coast of Honshu, Japan",1094521029
2004,09,06,23:29:35,33.205,137.227,10,6.6,"near the south coast of Honshu, Japan",1094513375
2004,09,06,17:23:37,32.991,136.857,10,4.2,"southeast of Shikoku, Japan",1094491417
2004,09,06,16:46:36,33.069,136.941,10,4.5,"near the south coast of western Honshu, Japan",1094489196
2004,09,06,16:45:29,33.571,136.757,10,4.5,"near the south coast of western Honshu, Japan",1094489129
2004,09,06,16:45:18,33.42,136.883,10,4.1,"near the south coast of western Honshu, Japan",1094489118
2004,09,06,15:19:35,32.961,136.749,10,4.4,"southeast of Shikoku, Japan",1094483975
2004,09,06,14:29:49,32.945,137.013,10,4.3,"Izu Islands, Japan region",1094480989
2004,09,06,10:39:47,33.135,137.219,10,4.3,"near the south coast of Honshu, Japan",1094467187
2004,09,06,10:29:18,33.266,137.248,10,4.2,"near the south coast of Honshu, Japan",1094466558
2004,09,06,09:11:57,32.962,136.861,10,4.8,"southeast of Shikoku, Japan",1094461917
2004,09,06,08:35:32,33.098,137.256,10,4.3,"near the south coast of Honshu, Japan",1094459732
2004,09,06,08:20:30,33.079,137.496,10,4.3,"near the south coast of Honshu, Japan",1094458830
2004,09,06,06:54:34,33.539,136.64,10,4.7,"near the south coast of western Honshu, Japan",1094453674
2004,09,06,06:46:48,33.534,136.676,10,4.4,"near the south coast of western Honshu, Japan",1094453208
2004,09,06,06:35:45,33.161,136.749,10,4.5,"near the south coast of western Honshu, Japan",1094452545
2004,09,06,05:28:51,33.458,136.855,10,4,"near the south coast of western Honshu, Japan",1094448531
2004,09,06,04:59:27,33.495,136.689,10,4.2,"near the south coast of western Honshu, Japan",1094446767
2004,09,06,04:56:12,33.187,137.141,10,4.1,"near the south coast of Honshu, Japan",1094446572
2004,09,06,03:20:26,33.364,137.042,10,4,"near the south coast of Honshu, Japan",1094440826
2004,09,06,02:45:39,33.054,137.461,10,3.9,"near the south coast of Honshu, Japan",1094438739
2004,09,06,02:06:46,33.497,137.311,10,4.4,"near the south coast of Honshu, Japan",1094436406
2004,09,06,01:51:36,33.162,137.339,10,4.1,"near the south coast of Honshu, Japan",1094435496
2004,09,06,01:06:29,33.311,137.057,10,3.8,"near the south coast of Honshu, Japan",1094432789
2004,09,06,00:35:36,33.327,137.246,10,4.1,"near the south coast of Honshu, Japan",1094430936
2004,09,06,00:01:42,33.073,136.89,10,4.3,"near the south coast of western Honshu, Japan",1094428902
2004,09,05,23:59:37,33.488,136.864,10,4.4,"near the south coast of western Honshu, Japan",1094428777
2004,09,05,23:30:49,33.039,137.045,7.9,4.3,"near the south coast of Honshu, Japan",1094427049
2004,09,05,23:24:34,33.305,137.267,10,4,"near the south coast of Honshu, Japan",1094426674
2004,09,05,23:20:49,33.253,136.953,11.9,4.4,"near the south coast of western Honshu, Japan",1094426449
2004,09,05,23:03:51,32.343,137.379,401.1,4,"Izu Islands, Japan region",1094425431
2004,09,05,22:48:43,33.115,137.15,10,4.4,"near the south coast of Honshu, Japan",1094424523
2004,09,05,21:23:23,32.843,136.991,10,4.2,"southeast of Shikoku, Japan",1094419403
2004,09,05,21:18:30,33.104,137.182,10,4.1,"near the south coast of Honshu, Japan",1094419110
2004,09,05,21:05:36,33.293,136.999,10,4.3,"near the south coast of western Honshu, Japan",1094418336
2004,09,05,20:58:32,33.181,137.216,10,4,"near the south coast of Honshu, Japan",1094417912
2004,09,05,20:58:23,33.187,137.239,10,3.9,"near the south coast of Honshu, Japan",1094417903
2004,09,05,20:30:59,33.247,136.804,10,5.7,"near the south coast of western Honshu, Japan",1094416259
2004,09,05,19:14:07,32.89,137.913,10,4,"Izu Islands, Japan region",1094411647
2004,09,05,19:09:32,33.013,136.973,10,4,"near the south coast of western Honshu, Japan",1094411372
2004,09,05,18:47:49,33.082,137.266,26.6,4.1,"near the south coast of Honshu, Japan",1094410069
2004,09,05,18:27:58,33.006,136.719,10,4.5,"near the south coast of western Honshu, Japan",1094408878
2004,09,05,18:13:45,33.337,137.036,10,4.8,"near the south coast of Honshu, Japan",1094408025
2004,09,05,17:34:09,33.053,136.746,10,4.6,"near the south coast of western Honshu, Japan",1094405649
2004,09,05,17:19:34,33.349,137,10,4.6,"near the south coast of Honshu, Japan",1094404774
2004,09,05,16:53:19,33.3,136.926,10,4.4,"near the south coast of western Honshu, Japan",1094403199
2004,09,05,16:50:59,33.186,137.152,12.7,4.4,"near the south coast of Honshu, Japan",1094403059
2004,09,05,16:49:24,33.103,137.28,10,4.3,"near the south coast of Honshu, Japan",1094402964
2004,09,05,16:39:58,33.345,137.049,10,3.7,"near the south coast of Honshu, Japan",1094402398
2004,09,05,16:30:56,33.289,136.896,10,4.6,"near the south coast of western Honshu, Japan",1094401856
2004,09,05,16:30:41,33.195,136.616,10,4.3,"near the south coast of western Honshu, Japan",1094401841
2004,09,05,16:16:37,33.069,137.28,10,4.6,"near the south coast of Honshu, Japan",1094400997
2004,09,05,16:14:59,33.194,137.228,10,4.8,"near the south coast of Honshu, Japan",1094400899
2004,09,05,16:13:54,33.043,136.927,10,4.5,"near the south coast of western Honshu, Japan",1094400834
2004,09,05,16:12:24,33.099,136.994,10,4.5,"near the south coast of western Honshu, Japan",1094400744
2004,09,05,16:06:42,33.209,136.871,10,4.5,"near the south coast of western Honshu, Japan",1094400402
2004,09,05,16:04:48,33.334,137.085,10,3.9,"near the south coast of Honshu, Japan",1094400288
2004,09,05,16:02:27,33.415,137.162,10,4.1,"near the south coast of Honshu, Japan",1094400147
2004,09,05,15:59:22,33.054,137.293,10,4.4,"near the south coast of Honshu, Japan",1094399962
2004,09,05,15:53:18,33.221,137.141,10,4.7,"near the south coast of Honshu, Japan",1094399598
2004,09,05,15:34:12,35.975,136.406,88.4,4.1,"western Honshu, Japan",1094398452
2004,09,05,15:26:58,33.283,137.085,10,4.8,"near the south coast of Honshu, Japan",1094398018
2004,09,05,15:13:16,33.742,136.586,10,4.1,"near the south coast of western Honshu, Japan",1094397196
2004,09,05,15:09:16,33.442,137.51,10,4.6,"near the south coast of Honshu, Japan",1094396956
2004,09,05,14:57:18,33.184,137.071,10,7.4,"near the south coast of Honshu, Japan",1094396238
2004,09,05,14:01:32,32.983,136.627,10,4,"southeast of Shikoku, Japan",1094392892
2004,09,05,13:52:23,32.977,136.73,10,4.3,"southeast of Shikoku, Japan",1094392343
2004,09,05,13:25:45,33.286,136.403,10,5.1,"near the south coast of western Honshu, Japan",1094390745
